Wavelength (nm),Absorbance (AU),Std.Dev.
943,1.12330007553101,0.00147951251982261
944,1.12016582489014,0.00174964490762014
945,1.11861515045166,0.00149672309994725
946,1.12032651901245,0.00133917065109116
947,1.11985540390015,0.001744981133911
948,1.11518669128418,0.00134353182790269
949,1.11476182937622,0.000713521762933439
950,1.1157169342041,0.000964718762306109
951,1.10980749130249,0.00192605572228249
952,1.11398649215698,0.00242326673389337
953,1.11171436309814,0.00333305885506103
954,1.11557102203369,0.00229891774109018
955,1.11244440078735,0.00182653505110532
956,1.11024332046509,0.00196441723875536
957,1.11374759674072,0.00210532585678292
958,1.10705041885376,0.00257245263395272
959,1.10161018371582,0.00223023788874138
960,1.10653209686279,0.0023193359375
961,1.11750030517578,0.00204882983052171
962,1.10342454910278,0.00280902661315795
963,1.10934352874756,0.00267821090264467
964,1.10836839675903,0.00237586744679589
965,1.10590171813965,0.00340377038417937
966,1.09669256210327,0.00196073955129505
967,1.10855197906494,0.00342280182414574
968,1.10412502288818,0.0018859887971831
969,1.09686994552612,0.000858213631544361
970,1.10602378845215,0.00127330914827614
971,1.10611772537231,0.00299764338459021
972,1.09721040725708,0.0035574910353295
973,1.10261917114258,0.00226853602939902
974,1.09408092498779,0.00272547772970778
975,1.10535097122192,0.00244350343274975
976,1.0985426902771,0.00243371706324108
977,1.09392547607422,0.00253530187144497
978,1.09644842147827,0.00384672831465624
979,1.10409307479858,0.00513167391012204
980,1.09000635147095,0.00244278868635931
981,1.08847713470459,0.00437200920875152
982,1.10129117965698,0.00314974820042672
983,1.09411907196045,0.00260223873617106
984,1.08214330673218,0.00346586187944506
985,1.09386444091797,0.00371888965055967
986,1.09941244125366,0.00224817428426673
987,1.08309507369995,0.00240014495089027
988,1.08578491210938,0.00443114814022485
989,1.09698057174683,0.00327747991231295
990,1.08802366256714,0.00312347076669279
991,1.08389949798584,0.00215505750479279
992,1.09318161010742,0.0024973655021955
993,1.09163475036621,0.00374459512943798
994,1.08217000961304,0.00386056409888134
995,1.08316564559937,0.00281837723502292
996,1.08191394805908,0.00369426596341076
997,1.08462905883789,0.00344294550199474
998,1.07562208175659,0.00344152507511893
999,1.09568643569946,0.00616228420777324
1000,1.08691835403442,0.00693467897330834
1001,1.09123277664185,0.00715453362183839
1002,1.08673334121704,0.00535989808290826
1003,1.08433198928833,0.0064723171589628
1004,1.0883960723877,0.00464879988211497
1005,1.06116485595703,0.00521564963182378
1006,1.07196664810181,0.00697084547620568
1007,1.08660984039307,0.00512994951153611
1008,1.07799100875855,0.00373207646822272
1009,1.08155965805054,0.00385174877343066
1010,1.07597351074219,0.0043828597312735
1011,1.07017707824707,0.0043705178189047
1012,1.05389499664307,0.00426001780383101
1013,1.08258962631226,0.00561042247757279
1014,1.06838417053223,0.0070037675578932
1015,1.06902122497559,0.00585285459750253
1016,1.071204662323,0.00572820713215335
1017,1.07018947601318,0.00674417762956098
1018,1.07904529571533,0.00592324100732988
1019,1.06143188476562,0.00727151344984104
1020,1.07321643829346,0.00795660626976488
1021,1.08719205856323,0.00726754194013306
1022,1.03481483459473,0.00537889088037715
1023,1.06798315048218,0.00626064228935555
1024,1.07516956329346,0.00865602470958606
1025,1.04578828811646,0.00500153220065329
1026,1.04572105407715,0.00523383137741035
1027,1.05441617965698,0.00593408009266906
1028,1.0722131729126,0.00674542035053516
1029,1.06790828704834,0.00804044077395687
1030,1.05280733108521,0.0129799837842055
1031,1.07250118255615,0.0107685113367876
1032,1.05571031570435,0.00879626508803901
1033,1.05697250366211,0.00824494374549233
1034,1.0348973274231,0.0153924807286603
1035,1.06065082550049,0.0112486981592341
1036,1.04171800613403,0.0131212810515481
1037,1.03930950164795,0.0113597559805975
1038,1.06283473968506,0.0108226880932714
1039,1.10837316513062,0.0113097996307622
1040,1.02242994308472,0.0102268042481177
1041,1.03657674789429,0.00847114319435528
1042,1.0947732925415,0.0153864290355902
1043,1.04954433441162,0.0122341617453589
1044,1.03063058853149,0.0163924567959978
1045,1.06722402572632,0.0138551149067679
1046,1.06020450592041,0.0123109589595053
1047,1.06031894683838,0.0238246727615731
1048,1.06904888153076,0.0195423094908744
1049,1.06849813461304,0.0132211221681229
1050,1.04964828491211,0.0129354218735113
1051,1.0465235710144,0.0267448226695762
1052,1.0927677154541,0.0234190550385953
1053,1.04578113555908,0.0184487783559962
1054,1.04101324081421,0.0277043139379539
1055,0.989342212677002,0.0284583574874872
1056,1.06527519226074,0.023829050515133
1057,0.984039783477783,0.0150963028354199
1058,1.04369688034058,0.0208972110566673
1059,1.0915265083313,0.0239693381425101
1060,1.02461719512939,0.0150824774750463
1061,0.994573593139648,0.0126412045566403
1062,1.05233287811279,0.013546230085217
1063,1.05899858474731,0.0180123008711726
1064,1.00367116928101,0.016429684568687
1065,1.03744077682495,0.0122125231786565
1066,1.08027696609497,0.0158310653501059
1067,0.994383811950684,0.0237770909846974
1068,0.995870590209961,0.0218485399705543
1069,1.05596876144409,0.0302995138765122
1070,0.995058536529541,0.0209011325702707
1071,0.995118618011475,0.0317992578311901
1072,1.09971046447754,0.0334980155015413
1073,1.05627489089966,0.0270434648555625
1074,0.939145088195801,0.0310773850511597
1075,1.00151824951172,0.0264715319976362
1076,1.00873756408691,0.0371535189228863
1077,1.04381370544434,0.021770650750327
1078,0.966150283813477,0.0231895042026253
1079,1.01098203659058,0.0336444915094499
1080,1.111403465271,0.0250604137969808
1081,1.01151466369629,0.0284211566618267
1082,0.992766380310059,0.0300000055630997
1083,0.957634925842285,0.0652837691928057
1084,1.04986524581909,0.0477642898348008
1085,0.938448429107666,0.0318030064175323
1086,0.983621120452881,0.0306432957397129
1087,1.12410736083984,0.0439873388453852
1088,1.02356576919556,0.0348283523271483
1089,1.0099196434021,0.0470628154688339
1090,1.16073083877563,0.0670458342507636
1091,1.03523397445679,0.0427064693633433
1092,0.873695850372314,0.0533278239901408
1093,1.03890752792358,0.0795134195002028
1094,1.01416873931885,0.0450490726354328
1095,0.812621116638184,0.0836002525581305
1096,1.05935287475586,0.104986146285428
1097,1.05016088485718,0.0574898039029132
1098,1.00748825073242,0.0448142711762895
1099,1.00175476074219,0.0357021754032122
1100,1.06102895736694,0.0350654276613238
